name,description,guestCpus,memoryMb,zone,deprecationStatus,isSharedCpu
t2d-standard-60,"60 vCPUs, 240 GB RAM",60,245760,zones/us-east5-b,,False
t2d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-east5-b,,False
z3-highmem-176,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",176,1441792,zones/us-east5-b,DEPRECATED,False
z3-highmem-176-standardlssd,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",176,1441792,zones/us-east5-b,,False
z3-highmem-88,"88 vCPUs, 704 GB RAM, 12 Local SSDs",88,720896,zones/us-east5-b,DEPRECATED,False
z3-highmem-88-highlssd,"88 vCPUs, 704 GB RAM, 12 Local SSDs",88,720896,zones/us-east5-b,,False
a3-edgegpu-8g,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM",208,1916928,zones/us-east5-a,,False
a3-edgegpu-8g-nolssd,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM, No LocalSSD",208,1916928,zones/us-east5-a,,False
a3-highgpu-1g,"Accelerator Optimized: 1 NVIDIA H100 GPU, 26 vCPUs, 234GB RAM",26,239616,zones/us-east5-a,,False
a3-highgpu-2g,"Accelerator Optimized: 2 NVIDIA H100 GPU, 52 vCPUs, 468GB RAM",52,479232,zones/us-east5-a,,False
a3-highgpu-4g,"Accelerator Optimized: 4 NVIDIA H100 GPU, 104 vCPUs, 936GB RAM",104,958464,zones/us-east5-a,,False
a3-highgpu-8g,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM, 16 local SSD",208,1916928,zones/us-east5-a,,False
a3-megagpu-8g,"Accelerator Optimized: 8 NVIDIA H100 GPU, 208 vCPUs, 1872GB RAM, 16 local SSD",208,1916928,zones/us-east5-a,,False
a3-ultragpu-8g,"Accelerator Optimized: 8 NVIDIA H200 GPU, 224 vCPUs, 2952GB RAM",224,3022848,zones/us-east5-a,,False
a3-ultragpu-8g-nolssd,"Accelerator Optimized: 8 NVIDIA H200 GPU, 224 vCPUs, 2952GB RAM, No LocalSSD",224,3022848,zones/us-east5-a,,False
c2-standard-16,"Compute Optimized: 16 vCPUs, 64 GB RAM",16,65536,zones/us-east5-a,,False
c2-standard-30,"Compute Optimized: 30 vCPUs, 120 GB RAM",30,122880,zones/us-east5-a,,False
c2-standard-4,"Compute Optimized: 4 vCPUs, 16 GB RAM",4,16384,zones/us-east5-a,,False
c2-standard-60,"Compute Optimized: 60 vCPUs, 240 GB RAM",60,245760,zones/us-east5-a,,False
c2-standard-8,"Compute Optimized: 8 vCPUs, 32 GB RAM",8,32768,zones/us-east5-a,,False
c3-highcpu-176,"176 vCPUs, 352 GB RAM",176,360448,zones/us-east5-a,,False
c3-highcpu-192-metal,"Compute Optimized Bare Metal: 192 vCPUs, 512 GB RAM",192,524288,zones/us-east5-a,,False
c3-highcpu-22,"22 vCPUs, 44 GB RAM",22,45056,zones/us-east5-a,,False
c3-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-east5-a,,False
c3-highcpu-44,"44 vCPUs, 88 GB RAM",44,90112,zones/us-east5-a,,False
c3-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-east5-a,,False
c3-highcpu-88,"88 vCPUs, 176 GB RAM",88,180224,zones/us-east5-a,,False
c3-highmem-192-metal,"Compute Optimized Bare Metal: 192 vCPUs, 1.5 TB RAM",192,1572864,zones/us-east5-a,,False
c3-standard-192-metal,"Compute Optimized Bare Metal: 192 vCPUs, 768 GB RAM",192,786432,zones/us-east5-a,,False
c3d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-east5-a,,False
c3d-standard-180,"180 vCPUs, 720 GB RAM",180,737280,zones/us-east5-a,,False
c3d-standard-30,"30 vCPUs, 120 GB RAM",30,122880,zones/us-east5-a,,False
c3d-standard-360,"360 vCPUs, 1440 GB RAM",360,1474560,zones/us-east5-a,,False
c3d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-east5-a,,False
c3d-standard-60,"60 vCPUs, 240 GB RAM",60,245760,zones/us-east5-a,,False
c3d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-east5-a,,False
c3d-standard-90,"90 vCPUs, 360 GB RAM",90,368640,zones/us-east5-a,,False
c4-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-east5-a,,False
c4-highcpu-192,"192 vCPUs, 384 GB RAM",192,393216,zones/us-east5-a,,False
c4-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/us-east5-a,,False
c4-highcpu-24,"24 vCPUs, 48 GB RAM",24,49152,zones/us-east5-a,,False
c4-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/us-east5-a,,False
c4-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-east5-a,,False
c4-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/us-east5-a,,False
c4-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-east5-a,,False
c4-highcpu-96,"96 vCPUs, 192 GB RAM",96,196608,zones/us-east5-a,,False
c4-highmem-16,"16 vCPUs, 124 GB RAM",16,126976,zones/us-east5-a,,False
c4-highmem-192,"192 vCPUs, 1488 GB RAM",192,1523712,zones/us-east5-a,,False
c4-highmem-2,"2 vCPUs, 15 GB RAM",2,15360,zones/us-east5-a,,False
c4-highmem-24,"24 vCPUs, 186 GB RAM",24,190464,zones/us-east5-a,,False
c4-highmem-32,"32 vCPUs, 248 GB RAM",32,253952,zones/us-east5-a,,False
c4-highmem-4,"4 vCPUs, 31 GB RAM",4,31744,zones/us-east5-a,,False
c4-highmem-48,"48 vCPUs, 372 GB RAM",48,380928,zones/us-east5-a,,False
c4-highmem-8,"8 vCPUs, 62 GB RAM",8,63488,zones/us-east5-a,,False
c4-highmem-96,"96 vCPUs, 744 GB RAM",96,761856,zones/us-east5-a,,False
c4-standard-16,"16 vCPUs, 60 GB RAM",16,61440,zones/us-east5-a,,False
c4-standard-192,"192 vCPUs, 720 GB RAM",192,737280,zones/us-east5-a,,False
c4-standard-2,"2 vCPUs, 7 GB RAM",2,7168,zones/us-east5-a,,False
c4-standard-24,"24 vCPUs, 90 GB RAM",24,92160,zones/us-east5-a,,False
c4-standard-32,"32 vCPUs, 120 GB RAM",32,122880,zones/us-east5-a,,False
c4-standard-4,"4 vCPUs, 15 GB RAM",4,15360,zones/us-east5-a,,False
c4-standard-48,"48 vCPUs, 180 GB RAM",48,184320,zones/us-east5-a,,False
c4-standard-8,"8 vCPUs, 30 GB RAM",8,30720,zones/us-east5-a,,False
c4-standard-96,"96 vCPUs, 360 GB RAM",96,368640,zones/us-east5-a,,False
ct5lp-hightpu-1t,"24 vCPUs, 48 GB RAM, 1 Google TPUs",24,49152,zones/us-east5-a,,False
ct5lp-hightpu-4t,"112 vCPUs, 192 GB RAM, 4 Google TPUs",112,196608,zones/us-east5-a,,False
ct5lp-hightpu-8t,"224 vCPUs, 384 GB RAM, 8 Google TPUs",224,393216,zones/us-east5-a,,False
ct5p-hightpu-4t,"208 vCPUs, 448 GB RAM, 4 Google TPUs",208,458752,zones/us-east5-a,,False
ct6e-standard-1t,"44 vCPUs, 176 GB RAM, 1 Google V6 lite TPUs",44,180224,zones/us-east5-a,,False
ct6e-standard-4t,"180 vCPUs, 720 GB RAM, 4 Google V6 lite TPUs",180,737280,zones/us-east5-a,,False
ct6e-standard-8t,"360 vCPUs, 1440 GB RAM, 8 Google V6 lite TPUs",360,1474560,zones/us-east5-a,,False
e2-highcpu-16,"Efficient Instance, 16 vCPUs, 16 GB RAM",16,16384,zones/us-east5-a,,False
e2-highcpu-2,"Efficient Instance, 2 vCPUs, 2 GB RAM",2,2048,zones/us-east5-a,,False
e2-highcpu-32,"Efficient Instance, 32 vCPUs, 32 GB RAM",32,32768,zones/us-east5-a,,False
e2-highcpu-4,"Efficient Instance, 4 vCPUs, 4 GB RAM",4,4096,zones/us-east5-a,,False
e2-highcpu-8,"Efficient Instance, 8 vCPUs, 8 GB RAM",8,8192,zones/us-east5-a,,False
e2-highmem-16,"Efficient Instance, 16 vCPUs, 128 GB RAM",16,131072,zones/us-east5-a,,False
e2-highmem-2,"Efficient Instance, 2 vCPUs, 16 GB RAM",2,16384,zones/us-east5-a,,False
e2-highmem-4,"Efficient Instance, 4 vCPUs, 32 GB RAM",4,32768,zones/us-east5-a,,False
e2-highmem-8,"Efficient Instance, 8 vCPUs, 64 GB RAM",8,65536,zones/us-east5-a,,False
e2-medium,"Efficient Instance, 2 vCPU (1/2 shared physical core) and 4 GB RAM",2,4096,zones/us-east5-a,,True
e2-micro,"Efficient Instance, 2 vCPU (1/8 shared physical core) and 1 GB RAM",2,1024,zones/us-east5-a,,True
e2-small,"Efficient Instance, 2 vCPU (1/4 shared physical core) and 2 GB RAM",2,2048,zones/us-east5-a,,True
e2-standard-16,"Efficient Instance, 16 vCPUs, 64 GB RAM",16,65536,zones/us-east5-a,,False
e2-standard-2,"Efficient Instance, 2 vCPUs, 8 GB RAM",2,8192,zones/us-east5-a,,False
e2-standard-32,"Efficient Instance, 32 vCPUs, 128 GB RAM",32,131072,zones/us-east5-a,,False
e2-standard-4,"Efficient Instance, 4 vCPUs, 16 GB RAM",4,16384,zones/us-east5-a,,False
e2-standard-8,"Efficient Instance, 8 vCPUs, 32 GB RAM",8,32768,zones/us-east5-a,,False
n2-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/us-east5-a,,False
n2-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/us-east5-a,,False
n2-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/us-east5-a,,False
n2-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/us-east5-a,,False
n2-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/us-east5-a,,False
n2-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/us-east5-a,,False
n2-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/us-east5-a,,False
n2-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/us-east5-a,,False
n2-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/us-east5-a,,False
n2-highmem-128,128 vCPUs 864 GB RAM,128,884736,zones/us-east5-a,,False
n2-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/us-east5-a,,False
n2-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/us-east5-a,,False
n2-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/us-east5-a,,False
n2-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/us-east5-a,,False
n2-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/us-east5-a,,False
n2-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/us-east5-a,,False
n2-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/us-east5-a,,False
n2-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/us-east5-a,,False
n2-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/us-east5-a,,False
n2-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/us-east5-a,,False
n2-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/us-east5-a,,False
n2-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/us-east5-a,,False
n2-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/us-east5-a,,False
n2-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/us-east5-a,,False
n2-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/us-east5-a,,False
n2-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/us-east5-a,,False
n2-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/us-east5-a,,False
n2-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/us-east5-a,,False
n2-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/us-east5-a,,False
n2d-highcpu-128,128 vCPUs 128 GB RAM,128,131072,zones/us-east5-a,,False
n2d-highcpu-16,16 vCPUs 16 GB RAM,16,16384,zones/us-east5-a,,False
n2d-highcpu-2,2 vCPUs 2 GB RAM,2,2048,zones/us-east5-a,,False
n2d-highcpu-224,224 vCPUs 224 GB RAM,224,229376,zones/us-east5-a,,False
n2d-highcpu-32,32 vCPUs 32 GB RAM,32,32768,zones/us-east5-a,,False
n2d-highcpu-4,4 vCPUs 4 GB RAM,4,4096,zones/us-east5-a,,False
n2d-highcpu-48,48 vCPUs 48 GB RAM,48,49152,zones/us-east5-a,,False
n2d-highcpu-64,64 vCPUs 64 GB RAM,64,65536,zones/us-east5-a,,False
n2d-highcpu-8,8 vCPUs 8 GB RAM,8,8192,zones/us-east5-a,,False
n2d-highcpu-80,80 vCPUs 80 GB RAM,80,81920,zones/us-east5-a,,False
n2d-highcpu-96,96 vCPUs 96 GB RAM,96,98304,zones/us-east5-a,,False
n2d-highmem-16,16 vCPUs 128 GB RAM,16,131072,zones/us-east5-a,,False
n2d-highmem-2,2 vCPUs 16 GB RAM,2,16384,zones/us-east5-a,,False
n2d-highmem-32,32 vCPUs 256 GB RAM,32,262144,zones/us-east5-a,,False
n2d-highmem-4,4 vCPUs 32 GB RAM,4,32768,zones/us-east5-a,,False
n2d-highmem-48,48 vCPUs 384 GB RAM,48,393216,zones/us-east5-a,,False
n2d-highmem-64,64 vCPUs 512 GB RAM,64,524288,zones/us-east5-a,,False
n2d-highmem-8,8 vCPUs 64 GB RAM,8,65536,zones/us-east5-a,,False
n2d-highmem-80,80 vCPUs 640 GB RAM,80,655360,zones/us-east5-a,,False
n2d-highmem-96,96 vCPUs 768 GB RAM,96,786432,zones/us-east5-a,,False
n2d-standard-128,128 vCPUs 512 GB RAM,128,524288,zones/us-east5-a,,False
n2d-standard-16,16 vCPUs 64 GB RAM,16,65536,zones/us-east5-a,,False
n2d-standard-2,2 vCPUs 8 GB RAM,2,8192,zones/us-east5-a,,False
n2d-standard-224,224 vCPUs 896 GB RAM,224,917504,zones/us-east5-a,,False
n2d-standard-32,32 vCPUs 128 GB RAM,32,131072,zones/us-east5-a,,False
n2d-standard-4,4 vCPUs 16 GB RAM,4,16384,zones/us-east5-a,,False
n2d-standard-48,48 vCPUs 192 GB RAM,48,196608,zones/us-east5-a,,False
n2d-standard-64,64 vCPUs 256 GB RAM,64,262144,zones/us-east5-a,,False
n2d-standard-8,8 vCPUs 32 GB RAM,8,32768,zones/us-east5-a,,False
n2d-standard-80,80 vCPUs 320 GB RAM,80,327680,zones/us-east5-a,,False
n2d-standard-96,96 vCPUs 384 GB RAM,96,393216,zones/us-east5-a,,False
n4-highcpu-16,"16 vCPUs, 32 GB RAM",16,32768,zones/us-east5-a,,False
n4-highcpu-2,"2 vCPUs, 4 GB RAM",2,4096,zones/us-east5-a,,False
n4-highcpu-32,"32 vCPUs, 64 GB RAM",32,65536,zones/us-east5-a,,False
n4-highcpu-4,"4 vCPUs, 8 GB RAM",4,8192,zones/us-east5-a,,False
n4-highcpu-48,"48 vCPUs, 96 GB RAM",48,98304,zones/us-east5-a,,False
n4-highcpu-64,"64 vCPUs, 128 GB RAM",64,131072,zones/us-east5-a,,False
n4-highcpu-8,"8 vCPUs, 16 GB RAM",8,16384,zones/us-east5-a,,False
n4-highcpu-80,"80 vCPUs, 160 GB RAM",80,163840,zones/us-east5-a,,False
n4-highmem-16,"16 vCPUs, 128 GB RAM",16,131072,zones/us-east5-a,,False
n4-highmem-2,"2 vCPUs, 16 GB RAM",2,16384,zones/us-east5-a,,False
n4-highmem-32,"32 vCPUs, 256 GB RAM",32,262144,zones/us-east5-a,,False
n4-highmem-4,"4 vCPUs, 32 GB RAM",4,32768,zones/us-east5-a,,False
n4-highmem-48,"48 vCPUs, 384 GB RAM",48,393216,zones/us-east5-a,,False
n4-highmem-64,"64 vCPUs, 512 GB RAM",64,524288,zones/us-east5-a,,False
n4-highmem-8,"8 vCPUs, 64 GB RAM",8,65536,zones/us-east5-a,,False
n4-highmem-80,"80 vCPUs, 640 GB RAM",80,655360,zones/us-east5-a,,False
n4-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-east5-a,,False
n4-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/us-east5-a,,False
n4-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/us-east5-a,,False
n4-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-east5-a,,False
n4-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/us-east5-a,,False
n4-standard-64,"64 vCPUs, 256 GB RAM",64,262144,zones/us-east5-a,,False
n4-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-east5-a,,False
n4-standard-80,"80 vCPUs, 320 GB RAM",80,327680,zones/us-east5-a,,False
t2d-standard-1,"1 vCPUs, 4 GB RAM",1,4096,zones/us-east5-a,,False
t2d-standard-16,"16 vCPUs, 64 GB RAM",16,65536,zones/us-east5-a,,False
t2d-standard-2,"2 vCPUs, 8 GB RAM",2,8192,zones/us-east5-a,,False
t2d-standard-32,"32 vCPUs, 128 GB RAM",32,131072,zones/us-east5-a,,False
t2d-standard-4,"4 vCPUs, 16 GB RAM",4,16384,zones/us-east5-a,,False
t2d-standard-48,"48 vCPUs, 192 GB RAM",48,196608,zones/us-east5-a,,False
t2d-standard-60,"60 vCPUs, 240 GB RAM",60,245760,zones/us-east5-a,,False
t2d-standard-8,"8 vCPUs, 32 GB RAM",8,32768,zones/us-east5-a,,False
z3-highmem-176,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",176,1441792,zones/us-east5-a,DEPRECATED,False
z3-highmem-176-standardlssd,"176 vCPUs, 1408 GB RAM, 12 Local SSDs",176,1441792,zones/us-east5-a,,False
z3-highmem-88,"88 vCPUs, 704 GB RAM, 12 Local SSDs",88,720896,zones/us-east5-a,DEPRECATED,False
